N	trait_mean	trait_var	age_MY	tsID	age_MY_min	age_MY_max
60	-0.807436327	0.029037383	2.89	392	NA	NA
60	-0.8603831	0.045269353	2.92	392	NA	NA
60	-0.944175935	0.047746182	2.94	392	NA	NA
60	-0.830113036	0.03283078	2.98	392	NA	NA
60	-0.802962047	0.031887755	3	392	NA	NA
60	-0.834710745	0.043003674	3.02	392	NA	NA
60	-0.970219074	0.201196037	3.05	392	NA	NA
60	-0.964955904	0.039790302	3.08	392	NA	NA
60	-0.877070019	0.02150171	3.11	392	NA	NA
60	-0.926341068	0.031246812	3.14	392	NA	NA
60	-0.88673193	0.056579319	3.19	392	NA	NA
60	-0.879476759	0.037160691	3.21	392	NA	NA
60	-1.687399454	0.011687363	0	391	NA	NA
60	-1.5945493	0.011745007	0.0899999999999999	391	NA	NA
60	-1.63475572	0.0139119	0.16	391	NA	NA
60	-1.604450371	0.020816316	0.289999999999999	391	NA	NA
60	-1.609437912	0.0256	0.32	391	NA	NA
60	-1.5847453	0.022867341	0.34	391	NA	NA
60	-1.650259907	0.01312934	0.359999999999999	391	NA	NA
60	-1.604450371	0.107819113	0.369999999999999	391	NA	NA
60	-1.599487582	0.02668856	0.529999999999999	391	NA	NA
60	-1.575036486	0.017013233	0.539999999999999	391	NA	NA
60	-1.565421027	0.020879559	0.549999999999999	391	NA	NA
60	-1.537117251	0.019469984	0.57	391	NA	NA
60	-1.560647748	0.021791383	0.6	391	NA	NA
60	-1.604450371	0.022276676	0.609999999999999	391	NA	NA
60	-1.62455155	0.021670231	0.629999999999999	391	NA	NA
60	-1.682008605	0.019539831	0.65	391	NA	NA
60	-1.655481851	0.02634248	0.66	391	NA	NA
60	-1.614450454	0.018408626	0.68	391	NA	NA
60	-1.62455155	0.0202015	0.69	391	NA	NA
60	-1.62455155	0.018784303	0.699999999999999	391	NA	NA
60	-1.64506509	0.021047545	0.709999999999999	391	NA	NA
60	-1.5945493	0.021839889	0.715	391	NA	NA
60	-1.5847453	0.020011898	0.720000000000001	391	NA	NA
60	-1.63989712	0.020831119	0.73	391	NA	NA
60	-1.599487582	0.023551613	0.74	391	NA	NA
60	-1.614450454	0.027499306	0.75	391	NA	NA
60	-1.609437912	0.027225	0.76	391	NA	NA
60	-1.555897146	0.016374295	0.77	391	NA	NA
60	-1.551169004	0.025720897	0.779999999999999	391	NA	NA
60	-1.448169765	0.031942055	0.789999999999999	391	NA	NA
60	-1.609437912	0.021025	0.799999999999999	391	NA	NA
60	-1.465337568	0.037949064	1	391	NA	NA
60	-1.491654877	0.038241975	1.01	391	NA	NA
60	-1.537117251	0.034613304	1.02	391	NA	NA
60	-1.465337568	0.037949064	1.04	391	NA	NA
60	-1.537117251	0.025008112	1.05	391	NA	NA
60	-1.514127733	0.029834711	1.06	391	NA	NA
60	-1.589635285	0.024605921	1.07	391	NA	NA
60	-1.565421027	0.02804423	1.09	391	NA	NA
60	-1.523260216	0.040737312	1.1	391	NA	NA
60	-1.599487582	0.017865896	1.11	391	NA	NA
60	-1.518683549	0.027021955	1.12	391	NA	NA
60	-1.456716825	0.0294719	1.14	391	NA	NA
60	-1.496109227	0.038584184	1.15	391	NA	NA
60	-1.546463113	0.038881174	1.17	391	NA	NA
60	-1.570217199	0.042737611	1.18	391	NA	NA
60	-1.461017907	0.028258769	1.19	391	NA	NA
60	-1.496109227	0.030313297	1.2	391	NA	NA
60	-1.406497068	0.036801333	1.42	391	NA	NA
60	-1.461017907	0.026828181	1.43	391	NA	NA
60	-1.435484605	0.037356119	1.44	391	NA	NA
60	-1.461017907	0.037622622	1.48	391	NA	NA
60	-1.435484605	0.038997952	1.49	391	NA	NA
60	-1.456716825	0.025216895	1.51	391	NA	NA
60	-1.386294361	0.038416	1.52	391	NA	NA
60	-1.482805262	0.022433969	1.53	391	NA	NA
60	-1.47840965	0.037242228	1.54	391	NA	NA
60	-1.452434164	0.036982249	1.55	391	NA	NA
60	-1.47840965	0.024930748	1.56	391	NA	NA
60	-1.422958345	0.031834851	1.58	391	NA	NA
60	-1.354795694	0.029084791	1.6	391	NA	NA
60	-1.410587054	0.037103601	1.61	391	NA	NA
60	-1.439695138	0.031405224	1.62	391	NA	NA
60	-1.398366942	0.036207773	1.63	391	NA	NA
60	-1.500583508	0.030585775	1.65	391	NA	NA
60	-1.435484605	0.044135301	1.66	391	NA	NA
60	-1.410587054	0.035541521	1.67	391	NA	NA
60	-1.402423743	0.039675458	1.68	391	NA	NA
60	-1.390302383	0.034128482	1.7	391	NA	NA
60	-1.32425897	0.031219967	1.75	391	NA	NA
60	-1.38230234	0.041285059	1.79	391	NA	NA
60	-1.362577835	0.030899048	1.8	391	NA	NA
60	-1.347073648	0.029955621	1.83	391	NA	NA
60	-1.370421012	0.034239568	1.86	391	NA	NA
60	-1.386294361	0.0256	1.88	391	NA	NA
60	-1.390302383	0.0298221	1.91	391	NA	NA
60	-1.343234872	0.035246106	1.97	391	NA	NA
60	-1.171182982	0.036222685	1.99	391	NA	NA
60	-1.184170177	0.029999146	2.02	391	NA	NA
60	-1.358679194	0.014549804	2.05	391	NA	NA
60	-1.194022473	0.035388687	2.08	391	NA	NA
60	-1.22758267	0.032720241	2.11	391	NA	NA
60	-1.262308381	0.03777048	2.13	391	NA	NA
60	-1.127011763	0.030949931	2.16	391	NA	NA
60	-1.187443502	0.048255845	2.26	391	NA	NA
60	-1.142564176	0.084993269	2.3	391	NA	NA
60	-1.145703896	0.025720897	2.32	391	NA	NA
60	-0.978166136	0.030811453	2.35	391	NA	NA
60	-1.099612789	0.042934827	2.4	391	NA	NA
60	-1.052683357	0.033628624	2.43	391	NA	NA
60	-1.032824548	0.036485292	2.46	391	NA	NA
60	-1.164752091	0.040772929	2.48	391	NA	NA
60	-1.130102956	0.070891123	2.51	391	NA	NA
60	-1.005121946	0.035541521	2.53	391	NA	NA
60	-1.093624747	0.036498106	2.56	391	NA	NA
60	-1.187443502	0.04	2.6	391	NA	NA
60	-1.111697528	0.046572001	2.61	391	NA	NA
60	-1.123930097	0.053254438	2.67	391	NA	NA
60	-1.030019497	0.026394872	2.69	391	NA	NA
60	-1.038458366	0.08302212	2.78	391	NA	NA
60	-0.994252273	0.09660336	2.83	391	NA	NA
60	-0.944175935	0.04020592	2.86	391	NA	NA
60	-1.038458366	0.03689872	2.89	391	NA	NA
60	-1.096614286	0.049087454	2.92	391	NA	NA
60	-1.164752091	0.054744001	2.94	391	NA	NA
60	-1.041287222	0.036024685	2.98	391	NA	NA
60	-1.078809661	0.041185121	3	391	NA	NA
60	-1.038458366	0.046091481	3.02	391	NA	NA
60	-1.152013065	0.177145089	3.05	391	NA	NA
60	-1.200645014	0.034613304	3.08	391	NA	NA
60	-1.127011763	0.021042905	3.11	391	NA	NA
60	-1.167962367	0.0279567	3.14	391	NA	NA
60	-1.10262031	0.073486718	3.19	391	NA	NA
60	-1.114741671	0.049533388	3.21	391	NA	NA
1	5.410028159	0	0	404	NA	NA
5	5.573736156	0.000191308	2.72	404	NA	NA
5	5.564927523	0.002846989	7.73	404	NA	NA
4	5.560703679	0.000583758	9.46	404	NA	NA
5	5.625566	0.001044619	11.58	404	NA	NA
2	5.686859561	0.000497296	13.22	404	NA	NA
1	5.498838957	0	19.39	404	NA	NA
7	5.547052582	0.001057077	20.79	404	NA	NA
2	5.745587591	0.001659348	22.71	404	NA	NA
2	5.698355362	0.001807289	24.5	404	NA	NA
18	5.522716049	0.000570978	0	402	NA	NA
10	5.509447809	0.000325286	3.68246	402	NA	NA
1	5.553278264	0	6.14351	402	NA	NA
8	5.537459871	0.002635904	6.78156	402	NA	NA
12	5.572123451	0.00023765	8.87801	402	NA	NA
6	5.585419687	0.000131842	13.877568	402	NA	NA
4	5.576957783	0.0023521	15.61146	402	NA	NA
2	5.590315844	7.04e-05	17.723955	402	NA	NA
4	5.597310583	0.000154891	19.364568	402	NA	NA
4	5.120360578	0.006361406	0	401	NA	NA
3	5.047023689	0.003638957	3.68246	401	NA	NA
3	5.058967649	0.000493041	6.14351	401	NA	NA
2	5.172904912	0.021093896	6.78156	401	NA	NA
2	5.123710885	0.002100499	8.87801	401	NA	NA
7	5.102793335	0.002166662	13.877568	401	NA	NA
2	5.158050494	2.19e-06	17.723955	401	NA	NA
12	5.152460205	0.005966994	19.364568	401	NA	NA
1	5.221417097	0	26.942546	401	NA	NA
1	5.121802679	0	28.858129	401	NA	NA
2	5.244407409	0.000889507	30.648906	401	NA	NA
2	5.307778371	0.000291018	32.449138	401	NA	NA
1	5.198532583	0	34.430906	401	NA	NA
1	5.294783346	0	35.660056	401	NA	NA
1	5.318928766	0	36.667607	401	NA	NA
3	5.36222957	0.000154506	37.559807	401	NA	NA
1	5.215238278	0	38.898107	401	NA	NA
1	5.262612278	0	39.347181	401	NA	NA
7	5.36570899	0.001323983	0	400	NA	NA
3	5.358337317	0.000398421	2.46105	400	NA	NA
16	5.416022763	0.000593002	3.0991	400	NA	NA
32	5.434468784	0.001182111	5.19555	400	NA	NA
2	5.496908942	0.001236163	10.195108	400	NA	NA
7	5.476104785	0.000685227	14.041495	400	NA	NA
11	5.440822213	0.00292835	15.682108	400	NA	NA
3	5.420723087	0.001315126	23.260086	400	NA	NA
1	5.620833108	0	25.175669	400	NA	NA
1	5.601027753	0	26.966446	400	NA	NA
4	5.246406392	0.000123995	0	399	NA	NA
5	5.236613981	0.000526039	1.64	399	NA	NA
7	5.184173054	0.000845409	7.81	399	NA	NA
7	5.157560714	0.000942731	9.21	399	NA	NA
6	5.138714145	0.000211302	11.13	399	NA	NA
4	5.155860543	0.000486985	12.92	399	NA	NA
5	5.158487912	0.001138198	14.72	399	NA	NA
5	5.172184729	0.001314041	16.7	399	NA	NA
8	5.164060764	0.000706834	17.93	399	NA	NA
7	5.154033709	0.001073239	18.94	399	NA	NA
4	5.184380196	0.000307923	19.83	399	NA	NA
2	5.229809182	0.000300515	21.17	399	NA	NA
2	5.190792984	0.000229061	21.62	399	NA	NA
3	5.3683	0.003	0	398	NA	NA
12	5.3796	0.001	3.68	398	NA	NA
2	5.4397	1e-04	6.15	398	NA	NA
3	5.4546	0.0029	6.78	398	NA	NA
3	5.4347	0.0017	8.88	398	NA	NA
4	5.4551	0.0011	13.88	398	NA	NA
3	5.4498	3e-04	15.61	398	NA	NA
5	5.4925	8e-04	17.73	398	NA	NA
8	5.4713	0.0011	19.37	398	NA	NA
8	5.651724746	0.001183537	0	397	NA	NA
8	5.658333642	0.001563306	3.68	397	NA	NA
10	5.711453447	0.001472229	6.15	397	NA	NA
6	5.715502159	0.002252354	6.78	397	NA	NA
8	5.703417435	0.001430963	8.88	397	NA	NA
19	5.67777096	0.00102925	13.88	397	NA	NA
19	5.655004077	0.00089146	15.61	397	NA	NA
6	5.789325131	0.001188149	19.37	397	NA	NA
1	5.672064	0	25.54	397	NA	NA
1	5.672758823	0	26.94	397	NA	NA
1	5.732535	0	28.86	397	NA	NA
4	5.727121183	0.000310372	30.65	397	NA	NA
1	5.636907499	0	32.45	397	NA	NA
3	5.719945288	0.001479489	34.43	397	NA	NA
4	5.388730724	0.000369155	0	396	NA	NA
1	5.377386617	0	0.63805	396	NA	NA
3	5.42980315	0.000294855	2.7345	396	NA	NA
6	5.419053021	0.002202903	7.734058	396	NA	NA
6	5.423660984	0.001469392	9.46795	396	NA	NA
13	5.411115104	0.00062247	11.580445	396	NA	NA
15	5.42474574	0.000416285	13.221058	396	NA	NA
5	5.38391635	0.000423959	19.397805	396	NA	NA
1	5.491750389	0	22.714619	396	NA	NA
3	5.514592229	0.000305453	26.305628	396	NA	NA
1	5.641436446	0	0	395	NA	NA
1	5.601250289	0	2.24	395	NA	NA
5	5.685059399	0.00053028	3.13	395	NA	NA
2	5.64464898	0.001003328	4.47	395	NA	NA
6	5.636847665	0.000446341	4.92	395	NA	NA
5	5.610521329	0.000814345	5.37	395	NA	NA
2	5.517358811	2.25e-08	0	403	NA	NA
2	5.519745768	2.8e-05	1.92	403	NA	NA
8	5.500861027	0.002633765	3.71	403	NA	NA
1	5.378184146	0	5.51	403	NA	NA
6	5.512611956	0.000910807	7.49	403	NA	NA
3	5.481460093	3.58e-05	8.72	403	NA	NA
6	5.456605089	0.000726402	9.73	403	NA	NA
3	0.189	0.007921	0	561	NA	NA
4	0.186	0.004624	0.07664705	561	NA	NA
8	0.227	0.004624	0.17439357	561	NA	NA
17	0.21	0.002209	0.30012918	561	NA	NA
6	0.2	0.002809	0.880149275	561	NA	NA
10	0.2	0.003721	1.005023683	561	NA	NA
3	0.128	0.001089	1.20310033	561	NA	NA
4	0.217	0.007225	1.379646907	561	NA	NA
6	0.22	0.006561	1.569111526	561	NA	NA
10	0.215	0.014884	1.693985934	561	NA	NA
2	0.264	0.043681	2.016936989	561	NA	NA
4	0.217	0.015376	2.085833214	561	NA	NA
2	0.38	0.001764	2.417396297	561	NA	NA
5	0.196	0.008836	2.490598536	561	NA	NA
3	0.25	0.024025	2.604707909	561	NA	NA
6	0.205	0.003364	2.736902541	561	NA	NA
3	0.229	0.020449	2.854456725	561	NA	NA
3	0.345	0.011236	2.949619635	561	NA	NA
5	0.387	0.007569	2.977178125	561	NA	NA
2	0.235	1.6e-05	3.093440505	561	NA	NA
6	0.29	0.012321	3.263528061	561	NA	NA
4	0.28	0.001296	3.547724989	561	NA	NA
4	0.303	0.002601	3.819003875	561	NA	NA
9	0.299	0.006724	4.553179274	561	NA	NA
2	0.233	0.0081	5.054829912	561	NA	NA
7	0.265	0.011236	5.399311038	561	NA	NA
3	0.315	0.003364	6	561	NA	NA
34	0.527	0.010404	0	560	NA	NA
51	0.531	0.005476	0.07664705	560	NA	NA
50	0.494	0.004761	0.17439357	560	NA	NA
50	0.505	0.006889	0.30012918	560	NA	NA
40	0.614	0.008649	0.880149275	560	NA	NA
55	0.644	0.020164	1.005023683	560	NA	NA
33	0.557	0.026244	1.20310033	560	NA	NA
50	0.739	0.021316	1.379646907	560	NA	NA
42	0.701	0.039204	1.569111526	560	NA	NA
56	0.656	0.023104	1.693985934	560	NA	NA
54	0.742	0.0576	2.016936989	560	NA	NA
30	0.585	0.027889	2.085833214	560	NA	NA
19	0.84	0.073441	2.305439931	560	NA	NA
20	0.847	0.053824	2.417396297	560	NA	NA
18	0.647	0.085849	2.490598536	560	NA	NA
21	0.564	0.0484	2.604707909	560	NA	NA
32	0.606	0.058564	2.736902541	560	NA	NA
45	0.71	0.114244	2.854456725	560	NA	NA
16	0.707	0.044521	2.949619635	560	NA	NA
25	0.636	0.049284	2.977178125	560	NA	NA
33	0.791	0.105625	3.093440505	560	NA	NA
22	0.672	0.046656	3.153724702	560	NA	NA
33	0.605	0.0676	3.263528061	560	NA	NA
19	0.779	0.082369	3.547724989	560	NA	NA
35	0.771	0.032041	3.819003875	560	NA	NA
19	0.803	0.0961	4.17855605	560	NA	NA
32	0.761	0.092416	4.553179274	560	NA	NA
16	0.742	0.110224	5.054829912	560	NA	NA
12	0.885	0.173056	5.399311038	560	NA	NA
11	1.005	0.056644	5.96339888	560	NA	NA
18	0.776	0.057121	6	560	NA	NA
3	0.153	0.000441	0	559	NA	NA
8	0.125	0.000784	0.30012918	559	NA	NA
4	0.1	0.000841	0.880149275	559	NA	NA
5	0.136	0.001936	1.005023683	559	NA	NA
3	0.097	0.000196	1.20310033	559	NA	NA
3	0.114	8.1e-05	1.379646907	559	NA	NA
2	0.135	0.000441	1.569111526	559	NA	NA
8	0.109	0.000576	1.693985934	559	NA	NA
5	0.189	0.026244	2.016936989	559	NA	NA
4	0.179	0.025921	2.085833214	559	NA	NA
2	0.289	0.076176	2.305439931	559	NA	NA
2	0.132	0.000324	2.417396297	559	NA	NA
2	0.164	0.000441	2.490598536	559	NA	NA
4	0.139	0.001156	2.604707909	559	NA	NA
2	0.319	0.023409	2.736902541	559	NA	NA
7	0.146	0.009801	2.854456725	559	NA	NA
2	0.41	0.001764	2.949619635	559	NA	NA
3	0.163	0.012544	3.093440505	559	NA	NA
4	0.359	0.0324	3.263528061	559	NA	NA
2	0.112	4e-04	3.547724989	559	NA	NA
5	0.285	0.017161	3.819003875	559	NA	NA
5	0.331	0.005184	4.17855605	559	NA	NA
7	0.294	0.013689	4.553179274	559	NA	NA
2	0.332	0.002809	5.054829912	559	NA	NA
2	0.254	0.001369	5.399311038	559	NA	NA
3	0.382	0.001024	5.96339888	559	NA	NA
30	0.322	0.001849	0	558	NA	NA
40	0.349	0.002025	0.07664705	558	NA	NA
48	0.323	0.001444	0.17439357	558	NA	NA
45	0.381	0.001369	0.30012918	558	NA	NA
34	0.351	0.001849	0.880149275	558	NA	NA
38	0.341	0.001764	1.005023683	558	NA	NA
28	0.298	0.001369	1.20310033	558	NA	NA
40	0.292	0.001849	1.379646907	558	NA	NA
36	0.284	0.000841	1.569111526	558	NA	NA
42	0.271	0.000576	1.693985934	558	NA	NA
35	0.254	0.001156	2.016936989	558	NA	NA
17	0.264	9e-04	2.085833214	558	NA	NA
15	0.265	0.000676	2.305439931	558	NA	NA
15	0.278	0.000324	2.417396297	558	NA	NA
16	0.32	0.000676	2.490598536	558	NA	NA
17	0.299	0.005625	2.604707909	558	NA	NA
25	0.253	0.002704	2.736902541	558	NA	NA
32	0.252	0.003249	2.854456725	558	NA	NA
13	0.244	0.000676	2.949619635	558	NA	NA
15	0.256	0.000961	2.977178125	558	NA	NA
25	0.219	0.000441	3.093440505	558	NA	NA
18	0.227	0.001089	3.153724702	558	NA	NA
28	0.223	0.000676	3.263528061	558	NA	NA
15	0.218	0.000529	3.547724989	558	NA	NA
29	0.206	0.000625	3.819003875	558	NA	NA
14	0.205	0.000484	4.17855605	558	NA	NA
21	0.208	0.000625	4.553179274	558	NA	NA
14	0.206	0.000729	5.054829912	558	NA	NA
7	0.199	0.000676	5.399311038	558	NA	NA
6	0.188	0.000576	5.96339888	558	NA	NA
10	0.198	0.000625	6	558	NA	NA
9	1.993025	0.009894445	0	557	NA	NA
20	2.01046	0.012128572	0.8225	557	NA	NA
33	1.965419	0.012508171	0.856	557	NA	NA
15	1.993031	0.026262672	0.879	557	NA	NA
14	1.982692	0.006345434	0.9125	557	NA	NA
30	1.957145	0.012259426	1.396	557	NA	NA
21	1.898839	0.009817285	1.458	557	NA	NA
58	1.887386	0.016385868	1.52	557	NA	NA
16	1.91073	0.01197744	1.614	557	NA	NA
17	1.855854	0.041984336	1.707	557	NA	NA
9	2.510381	0.05791479	0	546	NA	NA
19	2.278819	0.005921481	0.8225	546	NA	NA
33	2.321976	0.006620393	0.856	546	NA	NA
15	2.264665	0.005084957	0.879	546	NA	NA
14	2.404825	0.007517336	0.9125	546	NA	NA
30	2.38256	0.015863245	1.396	546	NA	NA
21	2.353066	0.009607661	1.458	546	NA	NA
56	2.402784	0.008876917	1.52	546	NA	NA
14	2.30911	0.050313877	1.614	546	NA	NA
17	2.390245	0.015044489	1.707	546	NA	NA
9	3.089942	0.02447287	0	533	NA	NA
19	3.013297	0.002811906	0.8225	533	NA	NA
33	3.00219	0.003920564	0.856	533	NA	NA
15	3.009666	0.00507392	0.879	533	NA	NA
14	3.072094	0.001649193	0.9125	533	NA	NA
30	3.011049	0.004262224	1.396	533	NA	NA
19	2.986848	0.002923927	1.458	533	NA	NA
58	3.01282	0.003394886	1.52	533	NA	NA
16	3.012594	0.004539694	1.614	533	NA	NA
17	2.991818	0.006718986	1.707	533	NA	NA
9	1.0332478	0.213653	0	522	NA	NA
20	0.6759597	0.01381609	0.8225	522	NA	NA
33	0.7841074	0.06351813	0.856	522	NA	NA
15	0.4942881	0.05634359	0.879	522	NA	NA
14	1.0939256	0.04593426	0.9125	522	NA	NA
30	1.0564885	0.05110125	1.396	522	NA	NA
21	1.1462008	0.02546778	1.458	522	NA	NA
58	1.1321681	0.02926663	1.52	522	NA	NA
16	1.253715	0.01969717	1.614	522	NA	NA
17	1.2357236	0.02784428	1.707	522	NA	NA
9	1.872173	0.080148019	0	518	NA	NA
19	1.584565	0.011985026	0.8225	518	NA	NA
33	1.599979	0.017852191	0.856	518	NA	NA
15	1.529676	0.021627519	0.879	518	NA	NA
14	1.624529	0.009094458	0.9125	518	NA	NA
30	1.577337	0.0115345	1.396	518	NA	NA
21	1.60156	0.005505843	1.458	518	NA	NA
57	1.601918	0.014975278	1.52	518	NA	NA
14	1.632385	0.006994185	1.614	518	NA	NA
17	1.612361	0.016926773	1.707	518	NA	NA
9	2.630342	0.016039022	0	517	NA	NA
20	2.593924	0.002828193	0.8225	517	NA	NA
33	2.623778	0.008984349	0.856	517	NA	NA
15	2.526075	0.004513099	0.879	517	NA	NA
13	2.637831	0.005951642	0.9125	517	NA	NA
30	2.698377	0.007130708	1.396	517	NA	NA
21	2.694617	0.004419793	1.458	517	NA	NA
57	2.704373	0.005737448	1.52	517	NA	NA
16	2.726668	0.00853253	1.614	517	NA	NA
17	2.732431	0.008268233	1.707	517	NA	NA
9	3.321274	0.001300019	0	516	NA	NA
20	3.33501	0.001748139	0.8225	516	NA	NA
33	3.323978	0.003228109	0.856	516	NA	NA
15	3.36205	0.004590743	0.879	516	NA	NA
13	3.333099	0.002121817	0.9125	516	NA	NA
30	3.273333	0.003222005	1.396	516	NA	NA
21	3.246449	0.001499782	1.458	516	NA	NA
57	3.245787	0.002757513	1.52	516	NA	NA
16	3.278986	0.003072824	1.614	516	NA	NA
17	3.271932	0.002405578	1.707	516	NA	NA
9	2.24976	0.026296503	0	515	NA	NA
20	2.182232	0.006290743	0.8225	515	NA	NA
33	2.190462	0.010911922	0.856	515	NA	NA
15	2.13902	0.006790034	0.879	515	NA	NA
14	2.310906	0.010448671	0.9125	515	NA	NA
30	2.326912	0.008666145	1.396	515	NA	NA
21	2.330671	0.00350261	1.458	515	NA	NA
58	2.323864	0.004300948	1.52	515	NA	NA
14	2.324646	0.005444572	1.614	515	NA	NA
17	2.308083	0.00500306	1.707	515	NA	NA
34	0.182294	0.000634195	0	514	NA	NA
17	0.2038565	0.002601082	0.42	514	NA	NA
18	0.1663622	0.000366645	1.186	514	NA	NA
31	0.1821188	0.000346616	1.209	514	NA	NA
46	0.178861	0.000527617	1.231	514	NA	NA
37	0.1811171	0.000349099	1.254	514	NA	NA
28	0.1737782	0.000466182	1.276	514	NA	NA
18	0.1805086	0.000952349	1.299	514	NA	NA
8	0.1953344	0.001802478	1.3325	514	NA	NA
42	0.1768992	0.00075723	1.816	514	NA	NA
11	0.1913379	0.001686225	1.909	514	NA	NA
33	0.1835496	0.000530221	2.003	514	NA	NA
12	0.1957361	0.000774811	2.065	514	NA	NA
8	0.1634436	0.00029027	2.127	514	NA	NA
8	0.1948504	0.000239966	4.585	514	NA	NA
32	3.541169	0.00094919	0	556	NA	NA
17	3.577478	0.004197801	0.42	556	NA	NA
17	3.544212	0.001321377	1.186	556	NA	NA
32	3.536053	0.000914236	1.209	556	NA	NA
52	3.568121	0.002108017	1.231	556	NA	NA
36	3.557648	0.001592202	1.254	556	NA	NA
26	3.528099	0.00158414	1.276	556	NA	NA
18	3.538196	0.001800778	1.299	556	NA	NA
8	3.531757	0.001380592	1.3325	556	NA	NA
42	3.517062	0.001940726	1.816	556	NA	NA
11	3.541732	0.00159945	1.909	556	NA	NA
32	3.545233	0.002218407	2.003	556	NA	NA
12	3.562133	0.00353459	2.065	556	NA	NA
6	3.5256	0.003571643	2.127	556	NA	NA
8	3.555972	0.001316909	4.585	556	NA	NA
25	2.403064	0.00850625	0	555	NA	NA
13	2.577782	0.119956148	0.42	555	NA	NA
16	2.453225	0.003591072	1.186	555	NA	NA
27	2.487076	0.004947955	1.209	555	NA	NA
40	2.441934	0.010966719	1.231	555	NA	NA
30	2.417665	0.008865506	1.254	555	NA	NA
26	2.383361	0.00884574	1.276	555	NA	NA
14	2.400863	0.010106327	1.299	555	NA	NA
7	2.446874	0.004197263	1.3325	555	NA	NA
32	2.45598	0.006943865	1.816	555	NA	NA
9	2.553661	0.016387155	1.909	555	NA	NA
24	2.466955	0.002803403	2.003	555	NA	NA
9	2.472616	0.007554737	2.065	555	NA	NA
5	2.448736	0.000216294	2.127	555	NA	NA
8	2.352542	0.00148137	4.585	555	NA	NA
31	2.19215	0.010997237	0	554	NA	NA
13	2.171481	0.121410047	0.42	554	NA	NA
14	2.209898	0.0129038	1.186	554	NA	NA
30	2.270893	0.005388916	1.209	554	NA	NA
42	2.158238	0.013670307	1.231	554	NA	NA
34	2.187667	0.010675427	1.254	554	NA	NA
24	2.171447	0.007711827	1.276	554	NA	NA
15	2.229358	0.030230593	1.299	554	NA	NA
6	2.277761	0.021980147	1.3325	554	NA	NA
40	2.250498	0.009429463	1.816	554	NA	NA
10	2.223948	0.016456983	1.909	554	NA	NA
26	2.273859	0.008436519	2.003	554	NA	NA
9	2.23863	0.009924987	2.065	554	NA	NA
8	2.217275	0.014222561	2.127	554	NA	NA
8	2.024481	0.003126062	4.585	554	NA	NA
32	0.4499414	0.04814946	0	553	NA	NA
16	0.5197173	0.44471682	0.42	553	NA	NA
16	0.4705503	0.05780501	1.186	553	NA	NA
28	0.4975292	0.0524467	1.209	553	NA	NA
42	0.5237007	0.03128193	1.231	553	NA	NA
34	0.4819495	0.06108879	1.254	553	NA	NA
28	0.4572955	0.05926166	1.276	553	NA	NA
15	0.5721436	0.07879366	1.299	553	NA	NA
6	0.5071968	0.1608234	1.3325	553	NA	NA
39	0.3287464	0.05622564	1.816	553	NA	NA
10	0.6911938	0.08669131	1.909	553	NA	NA
29	0.5493942	0.02540359	2.003	553	NA	NA
11	0.5999483	0.04302233	2.065	553	NA	NA
7	0.5625353	0.06235176	2.127	553	NA	NA
8	0.4252006	0.05018573	4.585	553	NA	NA
23	2.528007	0.0182197	0	552	NA	NA
13	2.640744	0.19460478	0.42	552	NA	NA
13	2.450765	0.01686755	1.186	552	NA	NA
30	2.491251	0.06793502	1.209	552	NA	NA
40	2.532004	0.03824377	1.231	552	NA	NA
31	2.551445	0.04155143	1.254	552	NA	NA
29	2.502484	0.05787868	1.276	552	NA	NA
17	2.502275	0.04513818	1.299	552	NA	NA
7	2.501788	0.04627693	1.3325	552	NA	NA
35	2.455008	0.06839056	1.816	552	NA	NA
9	2.4595	0.03887019	1.909	552	NA	NA
28	2.456489	0.03877272	2.003	552	NA	NA
9	2.520021	0.03490845	2.065	552	NA	NA
6	2.445676	0.03424038	2.127	552	NA	NA
7	2.25823	0.01389004	4.585	552	NA	NA
34	2.716081	0.005973277	0	551	NA	NA
17	2.76638	0.015396162	0.42	551	NA	NA
18	2.750974	0.010822642	1.186	551	NA	NA
32	2.727125	0.003619485	1.209	551	NA	NA
49	2.781556	0.003438796	1.231	551	NA	NA
37	2.75343	0.004752645	1.254	551	NA	NA
30	2.746241	0.002139254	1.276	551	NA	NA
18	2.740049	0.006172955	1.299	551	NA	NA
8	2.720653	0.012320544	1.3325	551	NA	NA
43	2.728251	0.00882691	1.816	551	NA	NA
11	2.640685	0.019125483	1.909	551	NA	NA
33	2.755548	0.003903845	2.003	551	NA	NA
12	2.818545	0.00529441	2.065	551	NA	NA
8	2.766911	0.006849465	2.127	551	NA	NA
8	2.755587	0.004087925	4.585	551	NA	NA
34	1.786493	0.020529381	0	550	NA	NA
17	1.900857	0.053600127	0.42	550	NA	NA
18	1.699668	0.012130985	1.186	550	NA	NA
31	1.786918	0.010862747	1.209	550	NA	NA
46	1.768267	0.014941345	1.231	550	NA	NA
37	1.782488	0.011011851	1.254	550	NA	NA
28	1.739617	0.015566386	1.276	550	NA	NA
18	1.777566	0.024400416	1.299	550	NA	NA
8	1.859583	0.048167299	1.3325	550	NA	NA
42	1.755726	0.023650198	1.816	550	NA	NA
11	1.836927	0.038926446	1.909	550	NA	NA
33	1.793751	0.01569919	2.003	550	NA	NA
12	1.855261	0.02203456	2.065	550	NA	NA
